Student_ID,Feature_1,SHAP_1,Direction_1,Feature_2,SHAP_2,Direction_2,Feature_3,SHAP_3,Direction_3,Feature_4,SHAP_4,Direction_4,Feature_5,SHAP_5,Direction_5
1295,Affects_Academic_Performance,-1.3694,Decreases Risk,Recovery_Capacity,-0.127,Decreases Risk,Wellness_Ratio,-0.0995,Decreases Risk,Sleep_Hours_Per_Night,-0.0441,Decreases Risk,Mental_Health_Score,0.0288,Increases Risk
1296,Affects_Academic_Performance,0.8077,Increases Risk,Recovery_Capacity,0.0604,Increases Risk,Wellness_Ratio,-0.0488,Decreases Risk,Stress_Density,0.0477,Increases Risk,Age,-0.0453,Decreases Risk
1297,Affects_Academic_Performance,0.7523,Increases Risk,Stress_Density,-0.1168,Decreases Risk,Wellness_Ratio,-0.104,Decreases Risk,Age,0.06,Increases Risk,Most_Used_Platform_WhatsApp,-0.0254,Decreases Risk
1298,Affects_Academic_Performance,0.7537,Increases Risk,Stress_Density,-0.1261,Decreases Risk,Wellness_Ratio,-0.1079,Decreases Risk,Age,-0.0461,Decreases Risk,Usage_Age_Ratio,-0.0151,Decreases Risk
1299,Affects_Academic_Performance,0.7437,Increases Risk,Stress_Density,-0.1228,Decreases Risk,Wellness_Ratio,-0.1045,Decreases Risk,Age,0.0654,Increases Risk,Recovery_Capacity,-0.025,Decreases Risk
1300,Affects_Academic_Performance,-1.3457,Decreases Risk,Stress_Density,-0.1227,Decreases Risk,Age,-0.0936,Decreases Risk,Psychosocial_Load,-0.0521,Decreases Risk,Wellness_Ratio,-0.0403,Decreases Risk
1301,Affects_Academic_Performance,1.0519,Increases Risk,Stress_Density,0.6895,Increases Risk,Wellness_Ratio,0.3257,Increases Risk,Psychosocial_Load,0.262,Increases Risk,Recovery_Capacity,0.1814,Increases Risk
1302,Affects_Academic_Performance,0.938,Increases Risk,Stress_Density,0.4147,Increases Risk,Recovery_Capacity,0.1118,Increases Risk,Psychosocial_Load,0.0919,Increases Risk,Wellness_Ratio,0.0513,Increases Risk
1303,Affects_Academic_Performance,-1.3245,Decreases Risk,Stress_Density,-0.1171,Decreases Risk,Age,-0.1128,Decreases Risk,Psychosocial_Load,-0.0488,Decreases Risk,Mental_Health_Score,0.0238,Increases Risk
1304,Affects_Academic_Performance,0.7368,Increases Risk,Stress_Density,-0.3448,Decreases Risk,Wellness_Ratio,-0.162,Decreases Risk,Psychosocial_Load,-0.1182,Decreases Risk,Recovery_Capacity,-0.0293,Decreases Risk
1305,Affects_Academic_Performance,-1.3248,Decreases Risk,Recovery_Capacity,0.0704,Increases Risk,Psychosocial_Load,-0.0441,Decreases Risk,Age,-0.0392,Decreases Risk,Stress_Density,-0.035,Decreases Risk
1306,Affects_Academic_Performance,0.7823,Increases Risk,Stress_Density,-0.1248,Decreases Risk,Recovery_Capacity,0.0621,Increases Risk,Lifestyle_Balance,0.0148,Increases Risk,Wellness_Ratio,-0.0139,Decreases Risk
1307,Affects_Academic_Performance,0.8775,Increases Risk,Wellness_Ratio,0.1909,Increases Risk,Recovery_Capacity,0.0965,Increases Risk,Psychosocial_Load,0.073,Increases Risk,Stress_Density,0.0523,Increases Risk
1308,Affects_Academic_Performance,0.8095,Increases Risk,Recovery_Capacity,0.082,Increases Risk,Wellness_Ratio,-0.0551,Decreases Risk,Stress_Density,0.0445,Increases Risk,Lifestyle_Balance,0.0169,Increases Risk
1309,Affects_Academic_Performance,0.7393,Increases Risk,Stress_Density,-0.3762,Decreases Risk,Wellness_Ratio,-0.2344,Decreases Risk,Psychosocial_Load,-0.1294,Decreases Risk,Recovery_Capacity,-0.0907,Decreases Risk
1310,Affects_Academic_Performance,-1.4695,Decreases Risk,Stress_Density,-0.2406,Decreases Risk,Recovery_Capacity,-0.1583,Decreases Risk,Wellness_Ratio,-0.1339,Decreases Risk,Age,0.0566,Increases Risk
1311,Affects_Academic_Performance,-1.3471,Decreases Risk,Stress_Density,-0.1348,Decreases Risk,Wellness_Ratio,-0.0923,Decreases Risk,Psychosocial_Load,-0.0564,Decreases Risk,Recovery_Capacity,0.0261,Increases Risk
1312,Affects_Academic_Performance,-1.5593,Decreases Risk,Stress_Density,-0.2363,Decreases Risk,Recovery_Capacity,-0.2003,Decreases Risk,Wellness_Ratio,-0.192,Decreases Risk,Psychosocial_Load,-0.0802,Decreases Risk
1313,Affects_Academic_Performance,-1.5533,Decreases Risk,Stress_Density,-0.2218,Decreases Risk,Wellness_Ratio,-0.1893,Decreases Risk,Recovery_Capacity,-0.1874,Decreases Risk,Age,-0.0796,Decreases Risk
1314,Affects_Academic_Performance,0.9046,Increases Risk,Stress_Density,0.3446,Increases Risk,Recovery_Capacity,0.1136,Increases Risk,Psychosocial_Load,0.0717,Increases Risk,Age,-0.0559,Decreases Risk
1315,Affects_Academic_Performance,0.7537,Increases Risk,Stress_Density,-0.1265,Decreases Risk,Wellness_Ratio,-0.1078,Decreases Risk,Age,-0.0471,Decreases Risk,Lifestyle_Balance,0.0175,Increases Risk
1316,Affects_Academic_Performance,-1.3407,Decreases Risk,Stress_Density,-0.12,Decreases Risk,Recovery_Capacity,0.0676,Increases Risk,Psychosocial_Load,-0.0437,Decreases Risk,Mental_Health_Score,0.0262,Increases Risk
1317,Affects_Academic_Performance,0.7691,Increases Risk,Stress_Density,-0.1135,Decreases Risk,Wellness_Ratio,-0.0198,Decreases Risk,Recovery_Capacity,0.0167,Increases Risk,Sleep_Hours_Per_Night,0.0133,Increases Risk
1318,Affects_Academic_Performance,0.7429,Increases Risk,Stress_Density,-0.2527,Decreases Risk,Wellness_Ratio,-0.1139,Decreases Risk,Recovery_Capacity,-0.031,Decreases Risk,Psychosocial_Load,0.0111,Increases Risk
1319,Affects_Academic_Performance,0.7303,Increases Risk,Stress_Density,-0.2922,Decreases Risk,Wellness_Ratio,-0.1592,Decreases Risk,Psychosocial_Load,-0.1263,Decreases Risk,Recovery_Capacity,-0.035,Decreases Risk
1320,Affects_Academic_Performance,-1.3302,Decreases Risk,Stress_Density,-0.1279,Decreases Risk,Age,-0.0859,Decreases Risk,Wellness_Ratio,-0.0384,Decreases Risk,Mental_Health_Score,0.0288,Increases Risk
1321,Affects_Academic_Performance,0.7638,Increases Risk,Stress_Density,-0.115,Decreases Risk,Age,-0.0448,Decreases Risk,Wellness_Ratio,-0.044,Decreases Risk,Recovery_Capacity,-0.0246,Decreases Risk
1322,Affects_Academic_Performance,-1.7457,Decreases Risk,Stress_Density,-0.4657,Decreases Risk,Psychosocial_Load,-0.2937,Decreases Risk,Wellness_Ratio,-0.2351,Decreases Risk,Recovery_Capacity,-0.1672,Decreases Risk
1323,Affects_Academic_Performance,-1.3414,Decreases Risk,Stress_Density,0.0848,Increases Risk,Age,-0.0469,Decreases Risk,Mental_Health_Score,0.0288,Increases Risk,Recovery_Capacity,0.0286,Increases Risk
1324,Affects_Academic_Performance,0.8185,Increases Risk,Wellness_Ratio,0.1847,Increases Risk,Stress_Density,-0.1445,Decreases Risk,Recovery_Capacity,0.0625,Increases Risk,Lifestyle_Balance,0.0173,Increases Risk
1325,Affects_Academic_Performance,0.9233,Increases Risk,Stress_Density,0.329,Increases Risk,Psychosocial_Load,0.0952,Increases Risk,Recovery_Capacity,0.0782,Increases Risk,Wellness_Ratio,0.0732,Increases Risk
1326,Affects_Academic_Performance,0.9285,Increases Risk,Stress_Density,0.3794,Increases Risk,Psychosocial_Load,0.0823,Increases Risk,Recovery_Capacity,0.0677,Increases Risk,Age,-0.0514,Decreases Risk
1327,Affects_Academic_Performance,0.731,Increases Risk,Stress_Density,-0.3771,Decreases Risk,Wellness_Ratio,-0.23,Decreases Risk,Psychosocial_Load,-0.1291,Decreases Risk,Recovery_Capacity,-0.1011,Decreases Risk
1328,Affects_Academic_Performance,0.7393,Increases Risk,Wellness_Ratio,-0.1459,Decreases Risk,Stress_Density,-0.1293,Decreases Risk,Age,0.0585,Increases Risk,Recovery_Capacity,-0.0515,Decreases Risk
1329,Affects_Academic_Performance,-1.4893,Decreases Risk,Stress_Density,-0.2382,Decreases Risk,Recovery_Capacity,-0.1517,Decreases Risk,Wellness_Ratio,-0.139,Decreases Risk,Mental_Health_Score,-0.0329,Decreases Risk
1330,Affects_Academic_Performance,1.0559,Increases Risk,Stress_Density,0.7057,Increases Risk,Wellness_Ratio,0.3421,Increases Risk,Recovery_Capacity,0.2035,Increases Risk,Psychosocial_Load,0.1788,Increases Risk
1331,Affects_Academic_Performance,-1.3375,Decreases Risk,Stress_Density,0.0862,Increases Risk,Age,-0.0579,Decreases Risk,Recovery_Capacity,0.0563,Increases Risk,Mental_Health_Score,0.0288,Increases Risk
1332,Affects_Academic_Performance,0.7723,Increases Risk,Stress_Density,-0.1117,Decreases Risk,Age,-0.0452,Decreases Risk,Wellness_Ratio,-0.0435,Decreases Risk,Sleep_Hours_Per_Night,0.021,Increases Risk
1333,Affects_Academic_Performance,-1.6753,Decreases Risk,Stress_Density,-0.4216,Decreases Risk,Recovery_Capacity,-0.235,Decreases Risk,Wellness_Ratio,-0.1846,Decreases Risk,Psychosocial_Load,-0.1643,Decreases Risk
1334,Affects_Academic_Performance,-1.349,Decreases Risk,Stress_Density,0.0823,Increases Risk,Recovery_Capacity,0.0632,Increases Risk,Wellness_Ratio,-0.0481,Decreases Risk,Mental_Health_Score,0.0288,Increases Risk
1335,Affects_Academic_Performance,-1.3284,Decreases Risk,Age,-0.1156,Decreases Risk,Stress_Density,0.083,Increases Risk,Recovery_Capacity,0.0673,Increases Risk,Usage_Age_Ratio,-0.0332,Decreases Risk
1336,Affects_Academic_Performance,0.8624,Increases Risk,Stress_Density,0.4106,Increases Risk,Wellness_Ratio,-0.127,Decreases Risk,Recovery_Capacity,0.0639,Increases Risk,Usage_Age_Ratio,-0.0217,Decreases Risk
1337,Affects_Academic_Performance,0.9454,Increases Risk,Stress_Density,0.4275,Increases Risk,Recovery_Capacity,0.1338,Increases Risk,Wellness_Ratio,0.1074,Increases Risk,Psychosocial_Load,0.0856,Increases Risk
1338,Affects_Academic_Performance,0.9492,Increases Risk,Stress_Density,0.4232,Increases Risk,Recovery_Capacity,0.1112,Increases Risk,Psychosocial_Load,0.1081,Increases Risk,Wellness_Ratio,0.1045,Increases Risk
1339,Affects_Academic_Performance,0.7537,Increases Risk,Stress_Density,-0.1208,Decreases Risk,Wellness_Ratio,-0.107,Decreases Risk,Recovery_Capacity,0.0169,Increases Risk,Lifestyle_Balance,0.015,Increases Risk
1340,Affects_Academic_Performance,-1.5819,Decreases Risk,Stress_Density,-0.393,Decreases Risk,Recovery_Capacity,-0.2026,Decreases Risk,Wellness_Ratio,-0.1257,Decreases Risk,Psychosocial_Load,-0.0816,Decreases Risk
1341,Affects_Academic_Performance,-1.3416,Decreases Risk,Stress_Density,-0.1281,Decreases Risk,Wellness_Ratio,-0.0541,Decreases Risk,Age,-0.038,Decreases Risk,Recovery_Capacity,-0.0311,Decreases Risk
1342,Affects_Academic_Performance,0.8627,Increases Risk,Stress_Density,0.3885,Increases Risk,Wellness_Ratio,-0.1209,Decreases Risk,Age,-0.1174,Decreases Risk,Recovery_Capacity,0.0625,Increases Risk
1343,Affects_Academic_Performance,0.8465,Increases Risk,Wellness_Ratio,0.1456,Increases Risk,Age,-0.1307,Decreases Risk,Recovery_Capacity,0.0827,Increases Risk,Governorate_Aswan,-0.0371,Decreases Risk
1344,Affects_Academic_Performance,0.7284,Increases Risk,Stress_Density,-0.2934,Decreases Risk,Wellness_Ratio,-0.1562,Decreases Risk,Psychosocial_Load,-0.1232,Decreases Risk,Recovery_Capacity,0.0171,Increases Risk
1345,Affects_Academic_Performance,-1.5187,Decreases Risk,Stress_Density,-0.2431,Decreases Risk,Wellness_Ratio,-0.1679,Decreases Risk,Recovery_Capacity,-0.1429,Decreases Risk,Sleep_Hours_Per_Night,-0.0422,Decreases Risk
1346,Affects_Academic_Performance,-1.383,Decreases Risk,Recovery_Capacity,-0.1315,Decreases Risk,Wellness_Ratio,-0.0815,Decreases Risk,Age,0.0643,Increases Risk,Psychosocial_Load,0.0532,Increases Risk
1347,Affects_Academic_Performance,-1.476,Decreases Risk,Stress_Density,-0.2392,Decreases Risk,Recovery_Capacity,-0.1849,Decreases Risk,Wellness_Ratio,-0.1361,Decreases Risk,Mental_Health_Score,-0.0329,Decreases Risk
1348,Affects_Academic_Performance,-1.3266,Decreases Risk,Stress_Density,-0.1436,Decreases Risk,Wellness_Ratio,-0.0874,Decreases Risk,Age,0.0557,Increases Risk,Psychosocial_Load,-0.0547,Decreases Risk
1349,Affects_Academic_Performance,0.7282,Increases Risk,Stress_Density,-0.2528,Decreases Risk,Wellness_Ratio,-0.1549,Decreases Risk,Psychosocial_Load,-0.0505,Decreases Risk,Recovery_Capacity,-0.0123,Decreases Risk
1350,Affects_Academic_Performance,-1.6552,Decreases Risk,Stress_Density,-0.3996,Decreases Risk,Recovery_Capacity,-0.197,Decreases Risk,Wellness_Ratio,-0.1696,Decreases Risk,Psychosocial_Load,-0.1562,Decreases Risk
1351,Affects_Academic_Performance,0.8486,Increases Risk,Wellness_Ratio,0.1457,Increases Risk,Recovery_Capacity,0.0784,Increases Risk,Age,-0.0493,Decreases Risk,Sleep_Hours_Per_Night,0.0157,Increases Risk
1352,Affects_Academic_Performance,0.8766,Increases Risk,Stress_Density,0.3804,Increases Risk,Recovery_Capacity,0.1261,Increases Risk,Wellness_Ratio,-0.0839,Decreases Risk,Age,0.059,Increases Risk
1353,Affects_Academic_Performance,-1.36,Decreases Risk,Stress_Density,-0.1472,Decreases Risk,Recovery_Capacity,-0.1264,Decreases Risk,Wellness_Ratio,-0.0851,Decreases Risk,Age,0.0447,Increases Risk
1354,Affects_Academic_Performance,-1.325,Decreases Risk,Stress_Density,-0.1233,Decreases Risk,Psychosocial_Load,-0.0502,Decreases Risk,Recovery_Capacity,0.0476,Increases Risk,Mental_Health_Score,0.0238,Increases Risk
1355,Affects_Academic_Performance,0.7474,Increases Risk,Stress_Density,-0.251,Decreases Risk,Wellness_Ratio,-0.1628,Decreases Risk,Recovery_Capacity,-0.0353,Decreases Risk,Age,0.0132,Increases Risk
1356,Affects_Academic_Performance,0.9707,Increases Risk,Stress_Density,0.472,Increases Risk,Wellness_Ratio,0.2132,Increases Risk,Psychosocial_Load,0.0986,Increases Risk,Recovery_Capacity,0.0854,Increases Risk
1357,Affects_Academic_Performance,-1.3269,Decreases Risk,Recovery_Capacity,0.0673,Increases Risk,Psychosocial_Load,-0.0418,Decreases Risk,Age,-0.0349,Decreases Risk,Stress_Density,-0.0347,Decreases Risk
1358,Affects_Academic_Performance,0.8849,Increases Risk,Stress_Density,0.3741,Increases Risk,Wellness_Ratio,-0.0963,Decreases Risk,Psychosocial_Load,0.0791,Increases Risk,Recovery_Capacity,0.0776,Increases Risk
1359,Affects_Academic_Performance,0.906,Increases Risk,Stress_Density,0.3319,Increases Risk,Recovery_Capacity,0.1132,Increases Risk,Psychosocial_Load,0.0491,Increases Risk,Usage_Age_Ratio,-0.022,Decreases Risk
1360,Affects_Academic_Performance,-1.367,Decreases Risk,Stress_Density,-0.151,Decreases Risk,Wellness_Ratio,-0.1492,Decreases Risk,Age,0.0568,Increases Risk,Psychosocial_Load,-0.0553,Decreases Risk
1361,Affects_Academic_Performance,-1.5118,Decreases Risk,Stress_Density,-0.4312,Decreases Risk,Wellness_Ratio,-0.0756,Decreases Risk,Psychosocial_Load,-0.0744,Decreases Risk,Mental_Health_Score,-0.0428,Decreases Risk
1362,Affects_Academic_Performance,0.793,Increases Risk,Stress_Density,-0.1188,Decreases Risk,Wellness_Ratio,0.0476,Increases Risk,Age,-0.0457,Decreases Risk,Recovery_Capacity,0.0393,Increases Risk
1363,Affects_Academic_Performance,0.8294,Increases Risk,Age,-0.1298,Decreases Risk,Stress_Density,0.1066,Increases Risk,Psychosocial_Load,0.0936,Increases Risk,Wellness_Ratio,-0.0536,Decreases Risk
1364,Affects_Academic_Performance,0.7345,Increases Risk,Stress_Density,-0.2491,Decreases Risk,Wellness_Ratio,-0.1397,Decreases Risk,Age,0.0578,Increases Risk,Recovery_Capacity,-0.0198,Decreases Risk
1365,Affects_Academic_Performance,-1.3288,Decreases Risk,Wellness_Ratio,-0.103,Decreases Risk,Age,-0.0511,Decreases Risk,Usage_Age_Ratio,-0.0394,Decreases Risk,Mental_Health_Score,0.0288,Increases Risk
1366,Affects_Academic_Performance,-1.3422,Decreases Risk,Stress_Density,-0.145,Decreases Risk,Wellness_Ratio,-0.0555,Decreases Risk,Psychosocial_Load,-0.048,Decreases Risk,Age,0.0445,Increases Risk
1367,Affects_Academic_Performance,1.0272,Increases Risk,Stress_Density,0.6685,Increases Risk,Wellness_Ratio,0.3274,Increases Risk,Recovery_Capacity,0.2129,Increases Risk,Psychosocial_Load,0.1054,Increases Risk
1368,Affects_Academic_Performance,-1.4177,Decreases Risk,Wellness_Ratio,-0.1597,Decreases Risk,Stress_Density,-0.1257,Decreases Risk,Recovery_Capacity,-0.12,Decreases Risk,Sleep_Hours_Per_Night,-0.0454,Decreases Risk
1369,Affects_Academic_Performance,0.7484,Increases Risk,Stress_Density,-0.3634,Decreases Risk,Wellness_Ratio,-0.2021,Decreases Risk,Psychosocial_Load,-0.1169,Decreases Risk,Recovery_Capacity,-0.1015,Decreases Risk
1370,Affects_Academic_Performance,0.7839,Increases Risk,Wellness_Ratio,-0.124,Decreases Risk,Stress_Density,0.1087,Increases Risk,Age,0.0306,Increases Risk,Psychosocial_Load,0.0231,Increases Risk
1371,Affects_Academic_Performance,0.8434,Increases Risk,Wellness_Ratio,0.1501,Increases Risk,Recovery_Capacity,0.0856,Increases Risk,Age,0.068,Increases Risk,Sleep_Hours_Per_Night,0.0174,Increases Risk
1372,Affects_Academic_Performance,0.7272,Increases Risk,Stress_Density,-0.3356,Decreases Risk,Wellness_Ratio,-0.112,Decreases Risk,Age,-0.1082,Decreases Risk,Psychosocial_Load,-0.1028,Decreases Risk
1373,Affects_Academic_Performance,-1.5133,Decreases Risk,Stress_Density,-0.2449,Decreases Risk,Recovery_Capacity,-0.1933,Decreases Risk,Wellness_Ratio,-0.1579,Decreases Risk,Age,0.0611,Increases Risk
1374,Affects_Academic_Performance,0.943,Increases Risk,Stress_Density,0.4238,Increases Risk,Recovery_Capacity,0.1085,Increases Risk,Most_Used_Platform_LINE,-0.0933,Decreases Risk,Psychosocial_Load,0.0927,Increases Risk
1375,Affects_Academic_Performance,-1.4633,Decreases Risk,Stress_Density,-0.2363,Decreases Risk,Recovery_Capacity,-0.1545,Decreases Risk,Most_Used_Platform_LINE,-0.1147,Decreases Risk,Wellness_Ratio,-0.0832,Decreases Risk
1376,Affects_Academic_Performance,-1.4112,Decreases Risk,Stress_Density,-0.2571,Decreases Risk,Mental_Health_Score,-0.0532,Decreases Risk,Age,0.0235,Increases Risk,Psychosocial_Load,0.0198,Increases Risk
1377,Affects_Academic_Performance,-1.3553,Decreases Risk,Stress_Density,-0.1239,Decreases Risk,Wellness_Ratio,-0.0627,Decreases Risk,Psychosocial_Load,-0.0499,Decreases Risk,Age,-0.0341,Decreases Risk
1378,Affects_Academic_Performance,-1.3782,Decreases Risk,Wellness_Ratio,-0.1589,Decreases Risk,Psychosocial_Load,-0.0437,Decreases Risk,Recovery_Capacity,-0.0428,Decreases Risk,Age,-0.0401,Decreases Risk
1379,Affects_Academic_Performance,0.947,Increases Risk,Stress_Density,0.4168,Increases Risk,Recovery_Capacity,0.1235,Increases Risk,Psychosocial_Load,0.0882,Increases Risk,Wellness_Ratio,0.0777,Increases Risk
1380,Affects_Academic_Performance,0.8145,Increases Risk,Recovery_Capacity,0.0668,Increases Risk,Stress_Density,0.0532,Increases Risk,Wellness_Ratio,-0.0236,Decreases Risk,Sleep_Hours_Per_Night,0.0166,Increases Risk
1381,Affects_Academic_Performance,1.0359,Increases Risk,Stress_Density,0.6979,Increases Risk,Wellness_Ratio,0.3096,Increases Risk,Recovery_Capacity,0.1448,Increases Risk,Psychosocial_Load,0.1272,Increases Risk
1382,Affects_Academic_Performance,0.7455,Increases Risk,Stress_Density,-0.356,Decreases Risk,Wellness_Ratio,-0.1801,Decreases Risk,Psychosocial_Load,-0.1266,Decreases Risk,Recovery_Capacity,-0.0554,Decreases Risk
1383,Affects_Academic_Performance,0.7369,Increases Risk,Stress_Density,-0.2451,Decreases Risk,Wellness_Ratio,-0.135,Decreases Risk,Recovery_Capacity,-0.0157,Decreases Risk,Age,0.0151,Increases Risk
1384,Affects_Academic_Performance,0.8882,Increases Risk,Stress_Density,0.1407,Increases Risk,Wellness_Ratio,0.1247,Increases Risk,Recovery_Capacity,0.0916,Increases Risk,Psychosocial_Load,0.0898,Increases Risk
1385,Affects_Academic_Performance,-1.3574,Decreases Risk,Stress_Density,-0.1212,Decreases Risk,Recovery_Capacity,0.0732,Increases Risk,Wellness_Ratio,0.0602,Increases Risk,Age,-0.0409,Decreases Risk
1386,Affects_Academic_Performance,-1.4329,Decreases Risk,Stress_Density,-0.2329,Decreases Risk,Mental_Health_Score,-0.0428,Decreases Risk,Age,-0.0319,Decreases Risk,Wellness_Ratio,-0.0242,Decreases Risk
1387,Affects_Academic_Performance,0.7929,Increases Risk,Stress_Density,-0.1251,Decreases Risk,Recovery_Capacity,0.0633,Increases Risk,Wellness_Ratio,0.0479,Increases Risk,Lifestyle_Balance,0.0343,Increases Risk
1388,Affects_Academic_Performance,1.0354,Increases Risk,Stress_Density,0.6969,Increases Risk,Wellness_Ratio,0.309,Increases Risk,Recovery_Capacity,0.1495,Increases Risk,Psychosocial_Load,0.1281,Increases Risk
1389,Affects_Academic_Performance,0.7463,Increases Risk,Wellness_Ratio,-0.1467,Decreases Risk,Stress_Density,-0.1223,Decreases Risk,Recovery_Capacity,-0.034,Decreases Risk,Governorate_Fayoum,0.0189,Increases Risk
1390,Affects_Academic_Performance,0.7705,Increases Risk,Stress_Density,-0.112,Decreases Risk,Wellness_Ratio,-0.0426,Decreases Risk,Recovery_Capacity,0.0344,Increases Risk,Most_Used_Platform_Twitter,-0.0134,Decreases Risk
